dstport,protocol,tag
41197,ESP,App2
53,ICMPv6,Staging
22047,ICMP,Database
1312,ESP,App4
129,AH,App4
670,GRE,SG-991
18419,IPv6,SG-770
35736,ICMPv6,SG-561
550,ICMP,Dev
108,ICMPv6,App1
281,ICMPv6,App1
875,UDP,Dev
770,ESP,SG-135
24846,ESP,Messaging
58337,GRE,Dev
369,GRE,Staging
8225,ICMPv6,Staging
745,TCP,Web
555,TCP,SG-65
57,AH,SG-605
50934,OSPF,Staging
617,OSPF,Dev
167,ICMPv6,App4
581,IPv6,App1
573,GRE,Staging
21966,UDP,App2
574,OSPF,Test
859,UDP,Staging
18872,AH,App2
998,TCP,App1
282,OSPF,App3
99,ICMP,Test
277,ICMPv6,Messaging
32549,AH,Dev
56459,OSPF,Web
41743,AH,Prod
65520,IPv6,App4
13933,GRE,SG-966
399,ICMPv6,Prod
454,ICMP,Cache
160,IPv6,SG-884
171,TCP,Cache
23682,UDP,App4
689,ICMP,SG-136
60837,GRE,Messaging
54501,IPv6,Dev
53625,GRE,Staging
62653,GRE,App3
5441,AH,Cache
37431,UDP,SG-991
62153,ESP,App2
286,ICMP,Web
86,IPv6,Database
10674,ESP,Prod
63949,IPv6,SG-870
4178,TCP,SG-816
51429,GRE,SG-472
25325,ICMPv6,SG-24
1015,UDP,App4
5429,TCP,App1
990,OSPF,App4
57465,ICMP,Cache
2253,TCP,Prod
42348,AH,Test
855,TCP,Test
56104,UDP,Database
64033,AH,SG-663
745,AH,SG-978
34878,IPv6,Staging
53812,OSPF,SG-578
33587,ESP,Staging
55923,ICMPv6,App3
55658,ICMPv6,Test
334,ESP,Dev
596,OSPF,SG-381
35550,AH,Prod
700,ICMP,App4
18616,AH,App2
183,ICMPv6,App4
20483,UDP,SG-941
60198,AH,SG-925
319,GRE,Dev
337,ESP,Test
4422,IPv6,App1
440,GRE,App4
41763,ICMP,Cache
198,ICMP,App2
55001,OSPF,App2
739,ICMP,Prod
657,ESP,Test
55607,UDP,Messaging
61261,TCP,Database
55091,GRE,Prod
476,AH,Prod
231,IPv6,App3
228,TCP,Cache
45374,TCP,Messaging
55945,ICMPv6,Prod
833,OSPF,App2
775,OSPF,Database
44438,ICMPv6,Messaging
35580,TCP,App3
549,GRE,Cache
65125,ICMP,App1
54830,IPv6,App2
51179,UDP,SG-732
43009,AH,Messaging
62,ESP,App3
38310,GRE,Prod
57272,ICMPv6,App2
26462,OSPF,Database
997,OSPF,Prod
153,ESP,SG-863
7959,GRE,App2
187,OSPF,Test
948,AH,Web
58225,TCP,SG-879
1013,ICMP,Database
354,ICMPv6,App1
220,GRE,SG-392
497,ICMP,Database
16914,ICMPv6,Web
149,TCP,SG-694
455,OSPF,Web
532,IPv6,Test
1015,ICMP,SG-131
1009,UDP,Database
35427,OSPF,App1
353,UDP,Prod
392,IPv6,Test
7,ESP,SG-640
565,ICMP,App2
23905,TCP,SG-767
45364,GRE,Messaging
28712,AH,Prod
55153,UDP,SG-332
860,OSPF,Dev
58696,IPv6,Database
753,IPv6,Web
32226,GRE,App4
20196,UDP,App2
40646,ICMPv6,Messaging
416,IPv6,SG-53
31310,UDP,Prod
54609,GRE,Database
766,ICMPv6,App1
26953,AH,App2
13424,IPv6,SG-812
30626,ICMP,Test
872,ICMPv6,SG-832
117,ICMP,Cache
381,UDP,SG-818
386,GRE,Messaging
99,TCP,SG-946
51203,TCP,Database
49594,ICMP,Dev
17288,TCP,Test
661,AH,App1
51766,TCP,Staging
61451,AH,Web
245,ICMPv6,SG-453
51641,UDP,Database
36443,IPv6,Database
36116,OSPF,Database
389,ICMPv6,App1
23346,UDP,Database
32868,UDP,App4
58965,GRE,App1
15093,UDP,App4
11066,ICMPv6,Prod
40813,GRE,App3
715,ICMP,Dev
12050,ESP,Test
13921,GRE,SG-632
63452,ESP,App3
19689,GRE,Prod
3981,ICMPv6,Staging
17923,UDP,SG-508
97,GRE,Web
57869,TCP,Dev
462,AH,SG-987
63347,ICMP,Test
652,IPv6,Dev
359,ICMPv6,App3
124,TCP,Database
85,ESP,App3
11887,OSPF,Prod
414,AH,Prod
330,AH,App2
46629,OSPF,SG-395
67,ICMPv6,Prod
114,IPv6,SG-317
671,OSPF,SG-535
30935,OSPF,Staging
165,ICMPv6,App4
62369,TCP,SG-451
884,TCP,App1
971,AH,App3
33393,ICMPv6,App2
311,ICMPv6,SG-427
257,ICMPv6,Staging
13737,ICMPv6,SG-694
14500,AH,Messaging
15953,TCP,App2
22782,GRE,App2
28091,ESP,Web
830,ICMP,Dev
232,TCP,SG-670
1,TCP,App3
2314,ESP,App1
60723,UDP,App3
55806,IPv6,Dev
453,ICMPv6,Dev
824,ICMP,Cache
39352,ESP,Dev
671,ICMP,App2
14247,ICMP,Messaging
57012,TCP,App1
35940,ESP,SG-973
31971,UDP,Messaging
55545,TCP,Test
345,ESP,SG-672
585,OSPF,SG-81
399,UDP,Web
690,ESP,SG-670
43,TCP,App1
34778,GRE,Test
191,TCP,App2
26930,IPv6,SG-911
127,ICMPv6,Test
975,ESP,Prod
364,ICMP,App3
63694,UDP,App3
367,OSPF,App2
22603,UDP,SG-793
228,GRE,App1
144,OSPF,Prod
836,GRE,SG-539
10685,ICMP,Messaging
708,ICMP,Web
48210,ICMPv6,App4
55717,ESP,Prod
65456,IPv6,App1
8916,IPv6,App1
54389,TCP,Database
39222,AH,Cache
4348,ICMPv6,Messaging
57400,GRE,SG-306
30634,AH,App3
43790,TCP,SG-5
61481,ICMPv6,Cache
13039,IPv6,SG-246
297,ICMP,App4
42173,OSPF,Web
620,GRE,Prod
19401,IPv6,SG-875
31604,ESP,Staging
500,ICMP,SG-357
555,UDP,App1
61159,ESP,SG-86
46143,IPv6,SG-848
52715,UDP,Dev
974,OSPF,App4
65361,OSPF,Test
49689,ICMPv6,Messaging
826,ESP,SG-759
48881,ICMP,Prod
68,ICMP,Web
51857,ICMPv6,SG-822
459,AH,Staging
9964,TCP,App2
877,OSPF,App3
129,TCP,SG-234
914,ICMPv6,Test
65010,AH,Prod
54887,ESP,Staging
34,ICMPv6,Dev
517,TCP,SG-850
624,GRE,Test
861,TCP,App3
83,ICMP,Cache
528,TCP,SG-203
49728,OSPF,App4
38467,ICMP,Staging
857,AH,Messaging
44726,AH,Cache
58468,ICMP,Test
664,ICMP,SG-31
58183,AH,SG-139
774,TCP,SG-14
43029,ICMP,Messaging
27777,TCP,SG-810
26712,OSPF,SG-121
2,ESP,App2
346,ESP,SG-890
22537,ESP,Messaging
55156,ESP,App1
177,GRE,Cache
63420,TCP,Web
757,GRE,Cache
457,ICMP,Cache
280,ESP,Database
54608,ICMP,App4
258,TCP,SG-939
58077,GRE,Cache
16693,TCP,SG-807
1005,TCP,Messaging
58571,ICMP,SG-383
230,IPv6,SG-328
48522,ICMP,Database
63135,OSPF,SG-879
336,TCP,Database
217,UDP,SG-740
48528,TCP,Test
59663,GRE,App2
464,AH,Prod
161,IPv6,SG-2
115,ICMPv6,Dev
358,UDP,Cache
429,ESP,SG-952
43582,AH,SG-897
288,GRE,App1
170,UDP,Messaging
39308,GRE,Cache
5023,TCP,SG-124
24459,AH,Staging
35777,OSPF,App3
498,TCP,Test
51691,UDP,Prod
618,AH,Cache
55497,TCP,App4
47568,UDP,SG-404
57382,ESP,Web
19481,AH,Web
17113,ICMPv6,App2
226,AH,Dev
572,GRE,Test
259,TCP,App4
790,OSPF,App1
2328,TCP,App3
669,IPv6,App1
16738,ICMP,App4
278,UDP,SG-65
27113,ICMP,Database
16921,OSPF,SG-96
10145,AH,Web
705,ICMPv6,App4
125,AH,Staging
401,ESP,SG-31
112,ICMP,SG-575
834,ESP,App1
61543,UDP,App2
291,AH,App4
283,AH,App2
17593,TCP,Prod
50096,ESP,Test
999,AH,App3
36026,UDP,Cache
290,OSPF,App4
12021,GRE,Dev
9048,ESP,App1
222,ICMP,Staging
9063,UDP,SG-241
550,OSPF,App2
282,GRE,App2
23363,UDP,Test
36,ICMP,App1
401,ICMP,SG-803
47,ICMP,Test
90,OSPF,Database
45938,GRE,SG-776
47291,AH,App4
314,UDP,Database
185,TCP,App2
296,ICMP,Cache
228,ICMP,SG-815
35768,TCP,App4
5928,GRE,Test
637,OSPF,App4
151,AH,Test
26474,AH,App4
300,GRE,Test
666,TCP,Staging
53982,GRE,Web
805,ICMP,App4
852,ICMP,Dev
13655,ICMP,Staging
55157,IPv6,Staging
883,OSPF,App2
318,UDP,Test
18401,ESP,Messaging
48579,UDP,Database
17279,GRE,Test
630,ESP,Database
523,OSPF,Dev
580,ICMP,Dev
724,GRE,App2
535,GRE,SG-113
62254,ICMP,Prod
217,ICMP,Dev
47986,ESP,App1
41846,UDP,Staging
11108,IPv6,Dev
45959,ICMPv6,Dev
6177,AH,Prod
18959,AH,Test
220,UDP,Staging
48526,IPv6,Staging
41889,ESP,Messaging
119,UDP,SG-744
20929,ICMPv6,Dev
17744,GRE,SG-340
64147,ICMPv6,Database
373,ICMPv6,Cache
80,GRE,App4
757,ESP,SG-258
55,ESP,Dev
811,OSPF,Staging
15851,OSPF,SG-322
31457,OSPF,SG-644
4729,GRE,Prod
360,UDP,Cache
523,ICMP,Messaging
859,AH,SG-238
899,ESP,App2
513,ESP,SG-558
197,OSPF,App3
939,OSPF,App4
103,ICMPv6,Staging
64264,AH,Staging
50381,GRE,SG-70
16994,IPv6,Test
928,UDP,App2
9056,IPv6,Staging
769,AH,Dev
57477,ICMPv6,SG-157
739,TCP,Messaging
540,UDP,Test
166,AH,SG-853
40242,TCP,App1
366,ESP,SG-582
923,TCP,Web
24475,TCP,App3
722,TCP,App2
644,ICMPv6,Messaging
44962,TCP,Database
881,ICMPv6,Prod
43,IPv6,SG-353
309,OSPF,App1
16888,UDP,Database
294,ICMPv6,Staging
1024,ICMPv6,Messaging
62564,ICMPv6,App1
423,UDP,App2
935,GRE,SG-604
148,GRE,Web
27347,IPv6,Cache
58243,ICMP,SG-164
48,ICMPv6,App1
218,ICMPv6,SG-861
7369,GRE,SG-900
14,UDP,App4
288,UDP,Cache
767,OSPF,SG-16
719,OSPF,Dev
53980,ICMPv6,SG-936
19893,AH,Cache
57070,ICMPv6,Database
540,IPv6,Cache
47592,AH,SG-621
782,AH,App4
34416,ICMPv6,Test
273,TCP,SG-25
891,ICMPv6,Cache
409,UDP,App1
13921,AH,Staging
5490,ICMPv6,SG-413
562,ICMP,App3
11618,OSPF,SG-456
29707,ESP,Web
55021,AH,Cache
147,IPv6,Cache
1030,ICMPv6,Staging
23935,AH,SG-994
951,GRE,SG-668
941,IPv6,App4
2099,UDP,SG-207
391,ICMPv6,App1
725,TCP,SG-287
21850,ICMPv6,Web
980,ICMP,App3
19748,ICMPv6,Staging
538,AH,Staging
117,ICMPv6,Cache
538,ICMP,App2
30630,OSPF,Database
328,ESP,SG-842
1014,TCP,App4
17887,UDP,Test
6269,IPv6,SG-666
171,ICMP,SG-61
326,ICMPv6,SG-664
54732,OSPF,App1
28590,UDP,SG-0
561,GRE,SG-260
16764,UDP,Web
912,UDP,App3
12775,TCP,SG-315
41136,IPv6,SG-755
33772,UDP,App4
47185,ICMP,Prod
48214,ESP,App2
33877,OSPF,Database
62272,TCP,Staging
35644,GRE,SG-896
53271,ESP,App3
30964,AH,SG-28
54565,ICMP,Prod
338,IPv6,App3
493,OSPF,Test
57008,UDP,App4
911,AH,App3
50561,TCP,Test
470,ICMPv6,SG-220
100,GRE,SG-121
54992,GRE,App2
845,IPv6,SG-533
263,IPv6,SG-747
61054,OSPF,SG-106
65509,TCP,App1
12,TCP,Messaging
34964,AH,Web
3170,TCP,App4
252,ESP,Dev
60303,OSPF,SG-688
57202,OSPF,App4
268,GRE,Dev
489,ICMP,SG-21
1009,ICMPv6,Test
40,OSPF,App1
52018,ICMP,Messaging
32102,ESP,SG-472
104,ICMPv6,Prod
801,TCP,App4
18070,ESP,Web
570,AH,Messaging
47780,IPv6,App2
238,ESP,Messaging
456,ICMP,Test
30417,GRE,App3
46433,TCP,App3
21657,GRE,Test
735,AH,SG-412
1009,TCP,Staging
4117,ESP,SG-12
63648,IPv6,SG-19
37081,IPv6,Cache
61443,TCP,App2
16162,GRE,SG-626
86,ESP,SG-474
16421,GRE,App1
583,ESP,App1
42799,OSPF,Web
6427,GRE,Prod
545,GRE,App3
10345,ICMPv6,Dev
41840,ESP,App3
626,UDP,Dev
21059,TCP,Dev
33786,IPv6,Cache
13692,ESP,SG-636
47478,OSPF,Web
1802,ICMPv6,App3
7762,ICMPv6,SG-670
61905,TCP,SG-885
163,TCP,Test
11455,UDP,App1
198,GRE,Messaging
1001,UDP,Web
243,ESP,App1
52774,GRE,App1
6158,IPv6,SG-338
13,GRE,SG-701
679,GRE,SG-627
28011,ESP,App4
35292,OSPF,Messaging
64795,TCP,App2
669,ICMPv6,App2
499,ESP,Cache
27045,AH,SG-380
1716,ICMP,SG-960
187,GRE,SG-270
55094,TCP,SG-507
662,ICMPv6,Test
155,ICMP,Database
570,IPv6,App2
361,AH,App2
847,ESP,SG-387
1022,GRE,App2
39471,IPv6,Database
388,ICMPv6,SG-890
755,ICMPv6,App4
24919,ESP,SG-407
30649,AH,Messaging
110,UDP,Prod
919,UDP,Dev
20898,IPv6,App4
64580,ESP,SG-559
19439,TCP,Messaging
6381,IPv6,Web
108,UDP,Test
752,ESP,App3
53670,GRE,Cache
38011,ICMPv6,App3
864,AH,Dev
43884,OSPF,Web
164,IPv6,Database
61204,GRE,Prod
996,IPv6,App3
687,AH,SG-127
48821,OSPF,Test
15163,ICMP,App4
41471,ICMPv6,Cache
364,OSPF,Dev
943,OSPF,Dev
622,AH,SG-409
27088,ICMP,App3
30037,OSPF,App3
738,TCP,Staging
101,ESP,Staging
27328,IPv6,App1
2236,TCP,Web
14703,TCP,Database
261,ICMPv6,Staging
55164,AH,Staging
9531,ICMPv6,Cache
706,UDP,SG-101
56540,ICMPv6,SG-8
401,ICMPv6,SG-90
524,TCP,SG-282
59800,GRE,Cache
18127,AH,Dev
25042,AH,SG-260
57963,OSPF,SG-838
558,GRE,SG-250
58553,GRE,Test
497,IPv6,Database
369,ESP,App4
9255,AH,App1
242,IPv6,Cache
54906,TCP,SG-737
837,ICMPv6,App3
21556,ICMP,Messaging
57933,ICMPv6,Staging
58194,IPv6,Prod
24743,UDP,SG-559
85,UDP,App3
695,ICMPv6,SG-216
28994,ICMP,Messaging
742,IPv6,App3
19561,TCP,SG-330
56076,ESP,Web
46439,GRE,SG-190
53412,ICMP,Test
585,GRE,Cache
322,ICMP,Test
830,ICMPv6,Cache
339,ESP,App4
192,ICMP,Test
417,AH,App2
411,AH,Staging
221,ICMP,SG-542
2244,TCP,SG-681
5859,ICMPv6,App4
867,ESP,Database
641,OSPF,Staging
353,IPv6,Test
272,ESP,Dev
51806,ICMPv6,SG-546
52242,GRE,Dev
628,ICMP,Prod
43,OSPF,Test
11104,TCP,SG-758
3270,UDP,App2
32361,GRE,App4
15809,ESP,SG-307
21484,ICMP,Database
17114,OSPF,Cache
32392,UDP,Cache
3146,ESP,Messaging
61891,AH,App4
791,IPv6,Prod
383,ICMP,SG-93
501,ICMP,SG-719
439,AH,App3
52513,UDP,Prod
17254,AH,SG-879
55807,ICMP,Test
315,ICMP,Test
37804,AH,Database
44089,AH,Dev
567,ICMPv6,SG-484
890,GRE,Web
36030,TCP,SG-787
15281,ESP,Database
11449,ESP,App4
40141,ESP,Staging
532,ICMPv6,SG-939
71,ICMP,Database
17535,ESP,Dev
15755,UDP,Web
924,ICMPv6,Cache
50149,UDP,Staging
41387,IPv6,Web
17312,GRE,Test
520,TCP,App2
284,ESP,App4
6768,ICMPv6,SG-443
9818,AH,Database
285,AH,App1
53953,UDP,App3
983,IPv6,SG-892
24345,ESP,App3
397,ESP,App3
48235,OSPF,SG-951
30727,IPv6,App2
46510,OSPF,Dev
40765,AH,SG-545
652,TCP,SG-880
3136,TCP,App3
209,ESP,Staging
21309,IPv6,Web
655,UDP,App2
651,IPv6,Dev
399,AH,SG-395
401,IPv6,Cache
13590,UDP,SG-706
820,GRE,App2
7663,ICMP,App2
57488,UDP,App4
163,OSPF,Web
412,OSPF,SG-27
59825,ICMP,Prod
995,ICMPv6,Database
26301,ESP,Database
54751,ICMP,Staging
40757,OSPF,App1
702,IPv6,App2
61601,ICMPv6,App1
58602,AH,Web
5541,GRE,Staging
56785,ESP,SG-167
858,IPv6,SG-643
665,GRE,Messaging
40873,ICMP,App3
39053,TCP,Staging
63214,ICMP,Prod
797,IPv6,Staging
62070,AH,Dev
983,UDP,Prod
38726,IPv6,SG-501
142,ICMPv6,Dev
41238,GRE,App3
33564,AH,SG-664
136,IPv6,Database
529,ESP,Cache
48147,AH,Test
892,ICMP,SG-810
1949,UDP,SG-140
63835,AH,App3
9911,TCP,Web
661,GRE,Staging
30840,TCP,Staging
135,ICMP,Web
177,ESP,Prod
37398,UDP,Dev
416,OSPF,SG-327
477,IPv6,Test
455,UDP,App1
39606,UDP,Cache
17545,GRE,Messaging
9,ICMPv6,SG-639
996,ESP,Messaging
155,GRE,Messaging
11163,ICMPv6,Prod
53451,TCP,App1
409,AH,App4
967,UDP,Messaging
11627,GRE,SG-803
56868,OSPF,Prod
50930,ICMP,SG-652
4759,ICMP,SG-640
734,ICMPv6,App3
521,UDP,App2
42167,ICMP,Staging
31165,TCP,Database
302,UDP,App1
57133,OSPF,Web
567,GRE,App4
4312,ESP,App2
205,IPv6,App3
788,ESP,SG-492
212,GRE,SG-933
30627,UDP,Cache
534,ICMP,Prod
10941,OSPF,SG-710
41719,TCP,SG-654
59093,TCP,Staging
33508,ESP,App1
36011,OSPF,SG-410
15076,ESP,SG-905
522,ICMPv6,SG-86
432,IPv6,Messaging
52587,OSPF,Dev
18777,TCP,Messaging
519,TCP,App2
289,ICMPv6,App4
39749,TCP,SG-889
1012,GRE,SG-319
29773,OSPF,Staging
50896,ICMPv6,Dev
1016,UDP,Cache
208,IPv6,Database
383,OSPF,Cache
548,ICMP,SG-330
5446,IPv6,Web
598,ESP,Web
407,GRE,Staging
98,ESP,App4
52348,ICMPv6,SG-453
452,ICMPv6,SG-533
49559,AH,SG-612
314,ESP,Web
25704,ICMP,Test
26453,IPv6,Staging
30418,ICMPv6,App3
698,AH,App1
49695,AH,SG-508
64809,TCP,Cache
45980,ICMPv6,SG-565
38175,ICMPv6,Staging
644,TCP,App4
902,UDP,Database
61348,AH,Prod
63009,ICMP,App2
838,AH,App4
648,IPv6,App2
982,OSPF,Dev
886,ICMP,Web
1009,ESP,Prod
524,ICMP,SG-864
43527,TCP,Web
62750,ICMP,Cache
51503,IPv6,Web
59,ESP,SG-201
707,TCP,SG-740
61012,ICMPv6,App1
15052,IPv6,SG-415
30896,AH,Staging
42851,ICMPv6,SG-149
17980,GRE,App2
921,ESP,Dev
45115,TCP,Database
44872,GRE,Database
145,ICMP,Messaging
927,IPv6,Prod
25751,AH,SG-266
814,GRE,Staging
928,ESP,Database
26403,ICMP,Cache
10826,TCP,App2
564,UDP,Database
667,ICMPv6,Staging
43261,ICMP,Web
252,ICMPv6,Prod
44128,GRE,Web
234,TCP,Web
42421,ICMPv6,Dev
20938,AH,App1
12008,ICMP,App4
65116,ESP,SG-466
9491,ICMP,Database
555,ESP,Messaging
917,ICMPv6,Prod
329,GRE,App2
858,OSPF,Test
556,GRE,Cache
100,ICMP,App1
445,ESP,Cache
37010,GRE,Cache
63802,IPv6,Messaging
12965,IPv6,App1
45289,ICMPv6,Staging
51768,IPv6,Cache
750,IPv6,Dev
7293,UDP,Prod
15848,AH,SG-596
41183,TCP,Cache
850,ICMP,App3
18423,TCP,SG-769
988,TCP,SG-1
368,TCP,Staging
495,AH,Dev
475,TCP,App4
36949,ICMPv6,Web
235,ICMPv6,Web
52483,GRE,Cache
179,GRE,SG-358
690,ICMP,Staging
51943,ICMP,Test
11961,GRE,App3
765,ESP,SG-828
695,ICMP,SG-233
7685,ESP,Web
7771,ICMP,Messaging
899,GRE,Web
713,ESP,Database
35426,IPv6,SG-544
36094,ICMP,Messaging
21681,OSPF,App2
122,UDP,SG-76
504,ICMPv6,Prod
45924,ICMPv6,Prod
916,TCP,Test
494,ICMPv6,SG-535
48196,TCP,Prod
190,IPv6,Prod
59440,ICMPv6,Database
430,UDP,Database
524,UDP,SG-893
6956,OSPF,App3
29733,AH,SG-548
83,TCP,SG-678
255,AH,App2
13779,ESP,Cache
41006,GRE,Dev
46032,OSPF,Prod
25008,GRE,SG-26
15047,OSPF,SG-215
18003,ESP,Staging
61481,OSPF,SG-200
29640,ICMPv6,App3
27570,ICMPv6,App1
988,GRE,Messaging
297,ICMPv6,SG-681
41005,OSPF,App4
48802,TCP,Staging
22103,ESP,Cache
462,OSPF,SG-891
648,ICMPv6,App1
475,ICMPv6,App1
410,UDP,App1
57341,ICMPv6,SG-349
39109,TCP,SG-588
291,GRE,Database
17722,TCP,App2
12614,IPv6,Messaging
