dstport,protocol,tag
227,TCP,App1
51712,IPv6,Dev
483,IPv6,Prod
90,ICMP,Staging
47280,OSPF,SG-194
922,GRE,Staging
388,IPv6,SG-181
40321,OSPF,SG-655
51068,TCP,App4
310,UDP,App1
41645,IPv6,Dev
926,IPv6,App3
52092,OSPF,SG-226
283,OSPF,Cache
368,OSPF,App2
710,ESP,SG-948
77,ESP,SG-645
895,AH,App4
820,TCP,App3
12359,OSPF,Messaging
249,GRE,Staging
1061,TCP,Staging
502,UDP,Staging
233,ESP,SG-291
740,GRE,Web
139,TCP,Staging
994,ESP,SG-611
5810,OSPF,Database
46712,UDP,App1
500,IPv6,SG-385
42309,GRE,SG-302
43897,UDP,App1
864,ICMP,SG-505
357,OSPF,Database
51427,OSPF,Database
27839,OSPF,App2
26168,IPv6,App1
542,ICMPv6,Staging
39884,GRE,Web
13876,TCP,SG-570
56811,ICMPv6,Messaging
32678,OSPF,Cache
1013,UDP,Staging
56304,IPv6,Database
761,GRE,App4
20348,UDP,SG-437
16069,OSPF,App3
55736,OSPF,Prod
800,GRE,App4
21731,UDP,SG-541
21246,GRE,Messaging
1022,IPv6,App3
34188,GRE,App2
428,GRE,Cache
427,TCP,App4
63329,TCP,Database
55184,ICMPv6,SG-628
454,ICMPv6,SG-237
565,UDP,App4
2094,TCP,SG-626
575,AH,Test
36274,ICMPv6,Database
40871,IPv6,Database
85,UDP,SG-277
63908,TCP,Cache
918,UDP,Test
17414,ICMP,Dev
256,TCP,SG-85
36312,ICMP,Web
611,ICMP,SG-599
143,AH,Cache
54170,TCP,SG-114
849,ICMP,SG-57
29794,UDP,App1
54,ICMP,App3
929,OSPF,Test
15269,ESP,App1
35563,UDP,SG-122
22959,ESP,Web
19815,ICMP,SG-833
955,TCP,App4
284,AH,SG-60
600,IPv6,Messaging
355,IPv6,Web
220,IPv6,App4
57723,ICMP,App1
142,OSPF,Cache
662,OSPF,Dev
2975,IPv6,Web
89,OSPF,App4
524,ICMPv6,App4
62598,TCP,Staging
316,GRE,Web
1005,ICMPv6,Web
26335,ICMPv6,Prod
320,OSPF,App4
10192,UDP,Dev
93,AH,App2
59982,AH,Test
561,GRE,App2
25497,GRE,Test
26223,TCP,Test
5362,OSPF,App4
76,GRE,App2
64204,ICMP,Staging
16729,IPv6,SG-255
341,ICMPv6,SG-449
814,TCP,App1
59644,ICMP,App1
184,UDP,Prod
9723,UDP,Web
497,ICMPv6,SG-394
673,TCP,Prod
57,ICMP,App3
644,AH,Messaging
969,IPv6,SG-520
398,AH,Prod
462,OSPF,Web
665,IPv6,SG-632
54317,GRE,SG-721
32607,ICMP,SG-508
57366,OSPF,Test
36,ICMPv6,Cache
595,ESP,SG-987
31523,ICMP,SG-603
288,ICMPv6,SG-564
61315,ESP,Prod
61561,OSPF,App4
784,ICMPv6,App2
949,ESP,Database
577,OSPF,App3
33804,IPv6,App1
11099,UDP,Database
22094,UDP,App4
762,ICMP,Messaging
24336,ICMPv6,Staging
691,TCP,App1
59992,ESP,Web
644,UDP,SG-990
796,AH,Web
85,ESP,App2
20135,TCP,Test
18613,ICMP,SG-694
49528,UDP,SG-442
28,OSPF,App1
52710,ICMPv6,Dev
25,GRE,App2
59013,UDP,Prod
47304,ICMP,Dev
326,IPv6,Database
9660,AH,Test
285,TCP,Prod
18221,GRE,Cache
68,AH,Test
9684,UDP,App1
417,ICMP,Cache
991,UDP,Database
657,AH,SG-164
211,IPv6,Messaging
49336,UDP,App4
17593,IPv6,Test
45741,GRE,Web
541,TCP,SG-901
42786,GRE,App4
36792,ICMPv6,Messaging
794,GRE,Test
16781,ICMP,Prod
15136,ICMP,Prod
45119,AH,App1
22462,AH,SG-252
600,UDP,Messaging
226,IPv6,App2
413,OSPF,SG-448
858,GRE,App2
754,AH,Cache
64343,UDP,SG-42
30156,ESP,App1
35893,ICMP,Prod
783,ESP,SG-197
252,TCP,SG-399
950,AH,SG-807
977,UDP,SG-916
10535,AH,App1
33012,GRE,SG-389
44196,ESP,App1
32179,OSPF,Web
25090,IPv6,Test
177,ICMP,App3
84,IPv6,App4
7,UDP,Dev
339,AH,Test
112,UDP,Messaging
45222,UDP,SG-298
900,ICMP,Prod
690,UDP,App4
55791,GRE,Web
945,GRE,SG-919
26481,IPv6,App3
688,ESP,App3
46895,ICMPv6,Staging
12011,ICMPv6,App1
30267,ICMPv6,Messaging
60992,ICMP,Messaging
97,ICMPv6,SG-803
56510,OSPF,Test
1002,UDP,Cache
91,ICMPv6,App3
760,AH,App2
49830,AH,App3
356,UDP,App3
739,IPv6,SG-439
844,TCP,Test
3795,ESP,Prod
33576,IPv6,Messaging
990,UDP,Messaging
19026,IPv6,Cache
47455,ICMPv6,SG-168
42508,OSPF,App3
32423,IPv6,Prod
642,ICMP,Dev
365,UDP,Prod
711,TCP,Web
492,AH,Cache
436,TCP,SG-145
717,ICMP,Prod
62017,UDP,Cache
60555,AH,Cache
498,UDP,SG-693
55127,OSPF,Staging
52270,AH,SG-216
42169,AH,Staging
765,OSPF,SG-406
10214,TCP,Staging
54820,AH,SG-688
17633,UDP,Messaging
26196,IPv6,SG-307
1008,GRE,SG-919
535,ICMPv6,Messaging
30915,UDP,Messaging
521,UDP,App1
350,UDP,App3
832,IPv6,App2
20791,ICMPv6,SG-572
11121,ESP,SG-899
410,OSPF,Staging
265,UDP,Prod
46830,ICMPv6,Database
58628,IPv6,App1
1007,AH,Messaging
311,IPv6,Staging
338,AH,Staging
921,TCP,App4
358,ICMP,App4
25651,ICMP,App1
309,TCP,SG-607
8947,ICMP,SG-920
168,GRE,Database
1023,GRE,Prod
258,ICMPv6,App2
838,IPv6,SG-653
868,UDP,App4
558,IPv6,App2
61668,TCP,App2
27868,ICMPv6,SG-765
37622,GRE,SG-274
790,GRE,Prod
226,AH,SG-690
4299,ICMP,Dev
530,ICMP,SG-56
844,ICMP,Prod
904,ICMPv6,App3
403,ESP,SG-996
60056,ESP,Test
852,ESP,App4
525,GRE,SG-959
978,GRE,Database
16351,ESP,App1
466,ICMP,SG-139
31568,AH,App3
474,OSPF,Web
171,ICMPv6,App1
36645,ICMP,Dev
21940,GRE,SG-206
26998,GRE,Cache
1994,UDP,Database
56124,ICMP,App1
308,OSPF,SG-292
148,TCP,Messaging
594,ICMP,SG-835
51659,ICMPv6,SG-737
52689,GRE,Staging
98,ESP,SG-339
64987,ICMP,SG-955
60353,OSPF,Dev
707,GRE,App1
23599,UDP,App3
211,GRE,Database
57898,IPv6,Database
4640,IPv6,Database
61722,AH,SG-689
118,ESP,Staging
11358,ESP,Web
15674,ICMPv6,App2
51622,GRE,App2
26980,IPv6,Database
803,UDP,Web
20096,GRE,App2
940,GRE,Prod
42449,ICMP,SG-160
441,ICMPv6,SG-664
12792,OSPF,Dev
63,GRE,App4
387,AH,SG-531
50792,UDP,App4
45607,IPv6,Dev
583,IPv6,SG-620
219,ICMPv6,Staging
17764,OSPF,SG-678
57839,IPv6,Web
42478,AH,SG-210
376,IPv6,Prod
37053,GRE,SG-243
39347,OSPF,Prod
612,AH,Web
874,GRE,App2
25884,AH,Dev
57967,ICMPv6,App1
801,GRE,SG-785
13620,IPv6,Staging
291,IPv6,Messaging
26017,ESP,App4
683,ESP,Messaging
63747,UDP,Messaging
431,AH,Test
42479,IPv6,Database
243,IPv6,Cache
954,AH,App1
277,UDP,App3
40204,UDP,SG-831
817,ESP,Prod
236,GRE,App2
60771,GRE,Prod
536,ICMP,SG-991
796,OSPF,App3
44497,GRE,Prod
46877,ICMPv6,App3
172,UDP,Cache
46179,GRE,App1
28119,OSPF,Dev
716,ICMPv6,App1
50275,ESP,App2
20952,ESP,Messaging
728,TCP,Test
38419,GRE,Web
43476,GRE,SG-79
49772,TCP,SG-61
32,ICMPv6,App1
52435,ICMP,App2
322,ICMPv6,App4
499,TCP,SG-632
23860,OSPF,Staging
964,IPv6,Database
33481,OSPF,Database
488,GRE,App1
216,ICMPv6,Database
27325,IPv6,App1
34368,ESP,Prod
3266,OSPF,App2
49954,TCP,Cache
756,ICMP,App2
17645,ESP,App3
56546,AH,SG-173
37240,ICMP,App3
412,UDP,SG-324
905,OSPF,Cache
991,IPv6,App2
36499,ICMPv6,Staging
708,AH,Dev
797,TCP,SG-651
54122,ICMPv6,Web
24668,GRE,Test
60911,ICMP,Web
130,GRE,Database
35447,GRE,Prod
742,ICMPv6,Staging
54493,UDP,Database
10,ICMP,Test
429,IPv6,Messaging
53405,ICMPv6,SG-715
868,GRE,SG-723
56804,GRE,Web
511,GRE,App3
991,GRE,SG-526
36758,AH,SG-507
176,ESP,App3
3761,OSPF,SG-71
30893,ESP,Web
184,ESP,Staging
32214,UDP,SG-151
12858,GRE,App1
48256,ESP,Test
38622,GRE,Database
53729,ICMPv6,Database
45650,ICMPv6,App2
49062,IPv6,App4
22003,IPv6,Messaging
819,ICMP,App3
50634,UDP,Messaging
13570,UDP,App2
213,TCP,App4
62345,IPv6,SG-969
32660,UDP,Database
62782,IPv6,SG-268
4049,AH,Cache
622,TCP,Cache
726,TCP,Web
752,TCP,App3
28015,OSPF,Database
29984,AH,SG-444
850,ICMP,App1
31864,ICMP,Database
608,OSPF,Prod
18417,ICMPv6,Staging
10842,ICMPv6,Dev
59610,ICMPv6,App1
367,IPv6,Web
3334,GRE,Dev
15243,AH,Dev
462,TCP,SG-335
51987,ESP,App1
568,ESP,App1
50783,AH,Staging
43260,ESP,App2
888,OSPF,SG-319
548,UDP,SG-375
4,IPv6,Prod
43383,TCP,App3
306,UDP,Database
26823,IPv6,SG-121
770,IPv6,Prod
36108,TCP,Staging
78,GRE,SG-582
32291,ESP,Dev
53409,TCP,SG-632
28290,IPv6,SG-398
40675,ESP,SG-419
61376,GRE,SG-169
49801,GRE,Staging
14065,ICMP,Prod
882,ESP,SG-730
34525,ICMP,Database
53092,ICMPv6,SG-427
58,TCP,App1
17242,UDP,Messaging
54119,IPv6,Messaging
14694,ICMPv6,App1
20774,ICMPv6,App4
17950,ICMPv6,SG-993
15738,TCP,Dev
33608,ICMPv6,Prod
598,UDP,Staging
420,TCP,App4
5985,IPv6,Staging
37679,UDP,SG-811
29777,UDP,SG-636
433,ICMP,Database
8592,ICMPv6,Staging
477,GRE,Database
480,IPv6,App1
681,TCP,App2
2682,ICMPv6,Staging
50376,TCP,Cache
636,UDP,Web
220,OSPF,Messaging
25201,ICMP,App4
47624,GRE,SG-494
664,TCP,App2
109,TCP,App1
28349,GRE,App4
31736,TCP,App2
718,OSPF,Database
53793,UDP,Messaging
54645,AH,Dev
16590,IPv6,App2
20742,AH,App1
2342,GRE,SG-932
1021,GRE,Messaging
51486,GRE,Dev
53946,ICMPv6,Cache
57280,IPv6,App3
301,GRE,Test
784,GRE,App3
2664,UDP,SG-782
872,TCP,Cache
35139,IPv6,App4
59780,ICMPv6,SG-855
17552,GRE,SG-368
975,ICMP,Test
379,UDP,SG-398
27831,ESP,SG-487
357,ICMPv6,Test
26857,TCP,Staging
137,IPv6,Test
285,UDP,Messaging
35327,GRE,Messaging
351,AH,Staging
4258,IPv6,App2
544,TCP,App2
17801,ESP,SG-953
64577,ICMPv6,Dev
54468,UDP,Messaging
63328,AH,Web
48182,GRE,SG-440
556,UDP,Cache
35338,UDP,Staging
65464,ICMP,Test
129,ICMPv6,Messaging
820,UDP,Cache
3331,IPv6,Staging
1014,AH,SG-408
56006,GRE,SG-65
45921,TCP,Web
19317,ICMPv6,Database
684,IPv6,App2
65228,UDP,App3
4265,ICMP,Prod
44959,OSPF,Cache
227,ESP,SG-23
37147,UDP,Test
23907,TCP,App3
971,AH,Dev
36334,ESP,SG-685
875,ESP,App4
194,UDP,App3
907,TCP,SG-496
877,TCP,SG-139
905,AH,Web
30272,UDP,Prod
18537,ICMP,App3
8975,GRE,SG-648
891,UDP,App2
1016,ICMP,SG-881
2566,ICMP,Dev
987,ICMP,Staging
31887,AH,Dev
48,ICMP,SG-154
250,ICMP,Test
41120,ICMP,SG-924
41029,ICMPv6,SG-132
56924,UDP,Test
11046,TCP,SG-799
60743,ESP,Dev
167,TCP,SG-369
539,IPv6,App4
345,OSPF,App2
45851,IPv6,App3
8126,GRE,Cache
52544,ICMP,Prod
5854,IPv6,SG-100
599,TCP,Cache
54788,TCP,SG-276
707,AH,SG-520
21875,TCP,App2
621,IPv6,Dev
479,AH,SG-123
908,IPv6,SG-983
884,ESP,Prod
52100,ESP,Messaging
970,TCP,SG-179
6943,OSPF,Dev
32713,GRE,Cache
571,ICMP,Test
1018,ICMP,App2
6729,IPv6,Dev
57049,ICMP,SG-32
491,OSPF,Staging
705,ICMP,App2
13501,GRE,Staging
269,TCP,SG-867
60297,ESP,Messaging
776,ICMPv6,SG-366
42922,ICMPv6,SG-79
63450,ICMP,SG-45
447,ESP,Test
363,IPv6,SG-404
48001,ICMP,SG-145
321,ICMPv6,App4
50118,GRE,SG-446
18479,ESP,App2
37073,ESP,Web
10142,AH,App3
1007,UDP,Staging
5206,ICMPv6,Cache
84,TCP,Dev
203,AH,Dev
44553,GRE,App4
53328,GRE,Cache
51531,IPv6,Staging
64409,IPv6,SG-65
803,AH,Prod
896,TCP,SG-513
20,GRE,Web
44703,ESP,Cache
23168,GRE,Dev
36004,ICMP,SG-42
464,GRE,App4
673,ICMP,App2
325,ESP,Test
896,AH,App2
54409,ICMP,Prod
268,AH,Test
986,UDP,Staging
58530,ICMPv6,App1
948,OSPF,App2
1011,TCP,Cache
39414,TCP,Prod
51732,ESP,SG-616
461,TCP,App2
27,AH,SG-549
49088,GRE,SG-153
1020,ESP,Database
647,GRE,Dev
514,ICMP,SG-84
30923,OSPF,Messaging
4309,TCP,Web
34799,ICMP,App3
57666,OSPF,Database
62747,ICMPv6,Staging
49335,ICMP,App4
26,GRE,Test
49598,AH,SG-429
740,IPv6,Staging
46994,GRE,SG-694
321,ESP,App2
18527,AH,Messaging
53402,AH,App4
533,AH,Cache
465,ESP,Test
575,GRE,App4
139,UDP,Staging
960,IPv6,SG-504
20457,AH,Test
22920,TCP,App2
779,UDP,App4
249,ESP,Test
1024,ESP,SG-434
39403,AH,App2
40517,UDP,App4
636,GRE,SG-688
45385,UDP,Staging
38772,UDP,App3
54120,IPv6,App1
53687,ESP,Test
53769,TCP,App3
26066,TCP,Database
18,IPv6,App1
13541,IPv6,Messaging
30928,AH,Messaging
20500,ICMP,Web
996,ICMP,SG-545
208,OSPF,Staging
149,AH,Database
249,ICMPv6,SG-384
21000,OSPF,Prod
41222,ESP,Staging
45216,ICMP,Database
61526,IPv6,Messaging
29002,ICMPv6,Messaging
57449,GRE,App3
509,UDP,App4
427,UDP,Test
14318,IPv6,SG-661
453,ICMP,App3
50143,ICMPv6,Staging
8820,GRE,App2
43340,IPv6,App1
142,GRE,Staging
57401,ESP,SG-138
843,UDP,App4
30206,ICMPv6,App2
821,OSPF,Staging
14895,AH,App1
922,AH,Dev
7598,ICMP,Messaging
114,IPv6,App4
94,OSPF,Prod
46572,ESP,Test
62975,OSPF,Web
55248,ESP,SG-347
277,ICMPv6,App2
1250,UDP,SG-665
520,ICMP,Messaging
19975,TCP,App1
734,AH,Database
47581,AH,App4
875,GRE,Dev
31817,IPv6,Messaging
908,TCP,SG-701
40573,IPv6,Staging
282,GRE,App2
57464,AH,App4
101,GRE,SG-283
55652,OSPF,SG-155
54052,OSPF,SG-450
289,AH,App1
51220,AH,SG-948
512,GRE,SG-126
932,TCP,SG-646
79,ICMP,Cache
6323,TCP,App1
62612,AH,App1
46500,ICMPv6,Messaging
766,ICMP,App3
44162,ESP,App2
10952,IPv6,Database
975,IPv6,Database
18966,GRE,Database
7640,UDP,Database
57048,ICMP,App1
814,AH,App3
810,IPv6,Dev
25,TCP,Prod
844,ICMPv6,Dev
9512,TCP,SG-830
12398,ICMPv6,App4
60759,TCP,Test
601,UDP,SG-408
968,GRE,SG-941
30095,TCP,App2
41450,UDP,Cache
56423,TCP,SG-878
877,ESP,SG-100
939,AH,Cache
82,GRE,SG-720
383,ESP,Staging
26541,ESP,Messaging
58107,UDP,Dev
588,OSPF,App1
236,UDP,App2
55811,ICMPv6,SG-389
297,ICMP,SG-805
184,OSPF,Test
963,ESP,App2
424,UDP,App2
61840,IPv6,Staging
56236,OSPF,Staging
360,ICMP,SG-810
4,TCP,App2
706,ICMPv6,SG-872
616,TCP,SG-78
58744,IPv6,Cache
7457,ICMP,Staging
49776,OSPF,Staging
3,OSPF,SG-912
50373,ICMP,SG-437
6243,AH,App4
179,ICMP,App1
12796,GRE,App1
698,TCP,Prod
348,TCP,Dev
63771,OSPF,SG-486
57094,TCP,App3
198,IPv6,App1
18584,UDP,SG-576
2896,AH,Prod
922,OSPF,Test
460,OSPF,Database
46336,UDP,Prod
32417,ESP,Test
891,ESP,App3
633,AH,App4
175,ESP,Dev
483,TCP,Cache
34825,GRE,Prod
801,UDP,Test
53054,TCP,Dev
60,OSPF,Staging
384,GRE,Web
18724,IPv6,App3
82,ESP,SG-574
684,AH,App2
88,TCP,SG-525
61354,ICMP,App3
52538,ICMP,App4
15487,ICMP,SG-111
14625,GRE,Prod
60185,ESP,SG-173
24337,ESP,Dev
773,OSPF,SG-143
16626,ICMP,Messaging
12637,OSPF,SG-707
39369,GRE,Dev
10,OSPF,App4
21836,UDP,SG-650
53514,ESP,Dev
288,GRE,Cache
64736,ESP,Web
672,IPv6,Dev
54360,TCP,App4
574,ICMP,App3
35974,AH,SG-711
460,ICMP,SG-933
441,ESP,Staging
824,ICMPv6,App4
390,IPv6,SG-501
36577,ICMP,Dev
32039,ICMP,App4
13487,GRE,Database
48549,UDP,Test
57745,UDP,Messaging
30431,ESP,Cache
3950,AH,Dev
50972,IPv6,SG-44
4,AH,Web
904,GRE,Web
64047,OSPF,Cache
36246,ICMP,App1
400,OSPF,Staging
54639,UDP,Database
28118,IPv6,Dev
58902,OSPF,SG-562
182,IPv6,SG-707
50372,ESP,SG-749
182,AH,SG-182
536,IPv6,Messaging
924,GRE,Database
102,UDP,SG-643
12714,UDP,SG-213
62816,ICMP,App4
48436,TCP,SG-345
393,ESP,SG-788
756,OSPF,Prod
19424,ESP,Test
30849,GRE,Messaging
948,AH,Staging
45054,TCP,Cache
41270,ICMPv6,SG-361
157,AH,Web
5379,GRE,SG-915
772,IPv6,App2
601,ICMP,App4
53336,ICMP,Dev
62365,TCP,SG-257
752,AH,Prod
58384,GRE,App2
32295,IPv6,App2
58686,GRE,Web
104,TCP,SG-825
23,IPv6,Cache
37114,IPv6,App3
55656,OSPF,SG-306
775,AH,App2
31265,ESP,Dev
237,TCP,Dev
34237,AH,SG-757
56361,IPv6,Cache
195,TCP,Test
898,ICMP,App1
893,ICMPv6,App2
28,UDP,Staging
434,ESP,Dev
53831,ESP,App4
51247,ESP,Test
455,OSPF,Staging
56222,AH,Cache
913,OSPF,Messaging
355,GRE,SG-702
19743,ICMPv6,Dev
22991,IPv6,SG-898
27617,ICMP,Cache
874,ICMP,Staging
44231,AH,App1
669,TCP,Staging
28,IPv6,Messaging
439,TCP,Test
295,GRE,Prod
66,GRE,Cache
62691,ICMPv6,SG-794
512,AH,Prod
40007,TCP,SG-473
61047,ICMPv6,SG-175
771,ICMP,SG-874
18631,ESP,SG-516
27314,TCP,App1
498,GRE,SG-750
672,AH,SG-762
20261,TCP,Staging
20602,ICMP,App4
150,IPv6,SG-878
261,ICMPv6,Web
399,OSPF,SG-392
536,ICMPv6,SG-356
10687,TCP,Dev
21307,AH,SG-368
15419,AH,SG-797
947,AH,App1
3549,TCP,Dev
735,UDP,Cache
65378,AH,App4
34477,TCP,SG-423
549,GRE,Web
65440,GRE,Test
1032,IPv6,SG-117
8,TCP,SG-708
873,TCP,Web
26850,TCP,App4
48065,OSPF,Dev
27914,ICMP,Database
485,ICMP,Cache
50270,OSPF,App3
33159,OSPF,Prod
8182,ESP,Web
477,IPv6,Staging
240,ESP,SG-430
128,AH,SG-852
58496,OSPF,App3
729,UDP,Cache
531,OSPF,Messaging
195,IPv6,Prod
920,ICMP,Database
44,ESP,Web
9815,OSPF,Messaging
61552,OSPF,Test
423,AH,Staging
1018,ICMPv6,Test
40739,AH,App3
221,IPv6,App2
146,UDP,SG-398
46523,OSPF,Staging
675,ICMP,App3
247,OSPF,SG-926
790,TCP,Test
683,ICMPv6,Staging
16,ESP,Dev
846,ICMPv6,SG-566
854,GRE,Database
56090,IPv6,App3
31907,AH,Messaging
19205,OSPF,Prod
945,AH,Database
23657,GRE,SG-311
29503,ICMPv6,App4
203,TCP,SG-974
4969,ICMPv6,Dev
39290,ICMPv6,Prod
46687,TCP,App4
64317,UDP,App3
34198,ICMP,App3
33654,ICMP,Staging
37157,TCP,Web
354,ESP,SG-871
689,ESP,App3
28708,ICMPv6,Staging
35339,TCP,Cache
33934,IPv6,App3
838,ICMP,App1
50975,IPv6,SG-495
45081,GRE,App4
40588,AH,Database
899,OSPF,App1
974,ESP,Prod
101,TCP,App2
23679,ESP,SG-75
5158,ICMPv6,SG-208
353,ICMPv6,Dev
166,OSPF,SG-269
1010,IPv6,Dev
61629,IPv6,Messaging
14375,ESP,Prod
765,TCP,Database
58920,ICMPv6,App2
